order_id,restaurant_id,city,cuisine,order_date,items_ordered,order_value,discount_amt,final_amount,delivery_time,order_rating,price_category,rest_type
ORD000259,R01775,Bangalore,North Indian,2023-07-12,2,196,39,157,72,4.6,Budget,Cafe
ORD000260,R01740,Hyderabad,Italian,2024-09-10,3,317,95,222,72,3.1,Budget,Casual Dining
ORD000261,R01149,Ahmedabad,Desserts,2024-05-03,3,514,0,514,35,3.8,Budget,Casual Dining
ORD000262,R00918,Delhi,North Indian,2024-05-30,2,1414,707,707,81,5.1,Premium,Casual Dining
ORD000263,R00641,Ahmedabad,North Indian,2024-04-23,2,720,0,720,74,,Mid-Range,Casual Dining
ORD000264,R01421,Mumbai,Thai,2023-08-02,5,808,323,485,37,3.4,Budget,Fine Dining
ORD000265,R01414,Bangalore,Italian,2023-06-19,2,112,44,68,66,3.6,Budget,Cloud Kitchen
ORD000266,R00518,Delhi,Thai,2023-11-11,5,748,74,674,31,4.1,Budget,Cloud Kitchen
ORD000267,R00965,Delhi,Desserts,2024-11-21,1,269,26,243,38,4.1,Mid-Range,Quick Bites
ORD000268,R01929,Jaipur,Fast Food,2024-11-10,1,542,0,542,23,,Premium,Cafe
ORD000269,R00641,Ahmedabad,North Indian,2024-12-03,4,1301,0,1301,83,3.2,Mid-Range,Casual Dining
ORD000270,R00171,Mumbai,Chinese,2024-03-17,3,723,289,434,85,4.2,Mid-Range,Cloud Kitchen
ORD000271,R00711,Lucknow,Biryani,2023-09-14,2,701,0,701,49,,Mid-Range,Quick Bites
ORD000272,R00205,Lucknow,Biryani,2024-08-15,5,1038,0,1038,83,3.5,Mid-Range,Casual Dining
ORD000273,R01878,Lucknow,North Indian,2023-03-18,3,248,0,248,62,,Budget,Quick Bites
ORD000274,R01157,Chennai,Italian,2024-04-10,3,487,48,439,20,,Budget,Quick Bites
ORD000275,R01225,Lucknow,Continental,2023-03-11,4,283,113,170,30,,Budget,Fine Dining
ORD000276,R00807,Kolkata,Continental,2023-01-25,1,92,27,65,67,,Budget,Cloud Kitchen
ORD000277,R00859,Kolkata,North Indian,2023-01-18,2,342,0,342,58,4.0,Mid-Range,Casual Dining
ORD000278,R01835,Chennai,Mexican,2023-11-18,1,69,20,49,27,,Budget,Cafe
ORD000279,R00377,Pune,Thai,2024-10-21,5,1186,118,1068,32,,Mid-Range,Quick Bites
ORD000280,R01823,Kolkata,Chinese,2023-06-26,2,691,0,691,54,3.4,Mid-Range,Dhaba
ORD000281,R00920,Kolkata,Biryani,2023-06-13,3,921,0,921,58,4.6,Mid-Range,Quick Bites
ORD000282,R01027,Delhi,North Indian,2023-05-27,5,708,0,708,73,2.9,Budget,Quick Bites
ORD000283,R00827,Delhi,Continental,2024-01-26,2,152,30,122,77,2.8,Budget,Quick Bites
ORD000284,R01405,Ahmedabad,Desserts,2024-02-21,3,655,262,393,61,,Mid-Range,Fine Dining
ORD000285,R00621,Pune,Chinese,2023-09-04,3,742,74,668,75,3.5,Mid-Range,Casual Dining
ORD000286,R00747,Ahmedabad,South Indian,2023-02-02,1,199,39,160,35,4.0,Mid-Range,Casual Dining
ORD000287,R00797,Chennai,Italian,2024-06-18,2,434,130,304,56,,Mid-Range,Casual Dining
ORD000288,R00339,Kolkata,Thai,2023-09-18,5,1185,237,948,82,4.0,Mid-Range,Cloud Kitchen
ORD000289,R01692,Hyderabad,Thai,2024-10-24,2,173,51,122,41,3.4,Budget,Quick Bites
ORD000290,R00071,Delhi,Continental,2023-11-09,3,503,50,453,38,4.2,Mid-Range,Casual Dining
ORD000291,R00809,Kolkata,Fast Food,2024-12-02,4,3111,0,3111,47,,Premium,Fine Dining
ORD000292,R00457,Ahmedabad,Chinese,2024-07-24,5,933,279,654,58,4.7,Budget,Casual Dining
ORD000293,R01404,Lucknow,Desserts,2024-03-22,5,443,132,311,48,3.4,Budget,Cloud Kitchen
ORD000294,R01199,Lucknow,Continental,2023-12-06,5,341,34,307,25,2.9,Budget,Quick Bites
ORD000295,R00314,Mumbai,Desserts,2023-08-21,3,613,0,613,46,3.6,Budget,Quick Bites
ORD000296,R01568,Jaipur,Thai,2024-06-30,4,4236,0,4236,56,3.9,Premium,Casual Dining
ORD000297,R01940,Ahmedabad,Italian,2024-12-02,3,156,31,125,58,,Budget,Casual Dining
ORD000298,R00881,Hyderabad,Biryani,2023-04-29,2,346,0,346,38,3.9,Budget,Cafe
ORD000299,R00275,Bangalore,Chinese,2023-11-12,3,759,75,684,71,3.4,Mid-Range,Dhaba
ORD000300,R00965,Delhi,Desserts,2024-11-09,4,1072,107,965,36,,Mid-Range,Quick Bites
ORD000301,R00809,Kolkata,Fast Food,2024-04-23,4,3193,0,3193,35,,Premium,Fine Dining
ORD000302,R00827,Delhi,Continental,2023-06-22,1,99,19,80,58,3.2,Budget,Quick Bites
ORD000303,R00008,Kolkata,Italian,2023-03-03,1,296,29,267,27,3.4,Mid-Range,Quick Bites
ORD000304,R01333,Jaipur,Thai,2023-07-08,4,891,178,713,64,4.5,Mid-Range,Casual Dining
ORD000305,R01376,Delhi,Mexican,2024-10-30,4,722,0,722,31,,Mid-Range,Casual Dining
ORD000306,R00586,Delhi,Biryani,2023-06-19,3,717,143,574,66,,Mid-Range,Casual Dining
ORD000307,R01451,Delhi,Fast Food,2023-07-12,1,847,169,678,30,4.3,Premium,Quick Bites
ORD000308,R00328,Jaipur,Italian,2024-08-31,2,403,161,242,40,,Budget,Casual Dining
ORD000309,R00788,Lucknow,Fast Food,2023-02-09,1,481,96,385,53,,Premium,Quick Bites
ORD000310,R01046,Hyderabad,Thai,2023-10-03,5,3049,0,3049,17,4.2,Premium,Casual Dining
ORD000311,R01032,Delhi,Thai,2024-09-10,1,113,33,80,32,3.4,Budget,Fine Dining
ORD000312,R00295,Kolkata,Chinese,2024-04-05,2,264,52,212,28,,Budget,Casual Dining
ORD000313,R01426,Kolkata,Fast Food,2024-09-02,2,626,187,439,63,,Mid-Range,Fine Dining
ORD000314,R00349,Kolkata,South Indian,2024-08-22,5,3224,1289,1935,22,4.0,Premium,Casual Dining
ORD000315,R01007,Jaipur,Desserts,2023-08-29,1,192,38,154,86,,Mid-Range,Casual Dining
ORD000316,R00989,Hyderabad,Italian,2024-07-18,3,427,128,299,28,,Budget,Fine Dining
ORD000317,R01694,Kolkata,South Indian,2023-08-12,1,212,0,212,41,3.2,Mid-Range,Quick Bites
ORD000318,R01482,Bangalore,Desserts,2024-02-26,1,450,45,405,40,,Premium,Cloud Kitchen
ORD000319,R00948,Mumbai,Biryani,2023-02-08,3,651,130,521,83,3.6,Mid-Range,Dhaba
ORD000320,R00024,Ahmedabad,Continental,2023-01-03,1,604,0,604,65,4.1,Premium,Casual Dining
ORD000321,R01808,Bangalore,North Indian,2023-11-02,2,1655,0,1655,52,3.2,Premium,Dhaba
ORD000322,R01058,Delhi,Chinese,2024-05-21,5,1495,448,1047,62,,Mid-Range,Cloud Kitchen
ORD000323,R01500,Ahmedabad,Italian,2023-12-15,1,327,65,262,64,,Mid-Range,Quick Bites
ORD000324,R01843,Bangalore,Thai,2024-12-26,5,1671,835,836,86,3.2,Mid-Range,Casual Dining
ORD000325,R01310,Pune,Continental,2023-04-23,5,1075,107,968,40,,Mid-Range,Cloud Kitchen
ORD000326,R00452,Chennai,Italian,2024-04-30,1,204,20,184,47,4.0,Mid-Range,Quick Bites
ORD000327,R01308,Bangalore,Biryani,2023-11-07,4,821,246,575,28,,Budget,Casual Dining
ORD000328,R01443,Bangalore,North Indian,2023-08-02,1,828,165,663,43,4.5,Premium,Fine Dining
ORD000329,R00364,Chennai,Continental,2023-06-20,4,232,46,186,39,3.8,Budget,Cloud Kitchen
ORD000330,R01111,Hyderabad,Fast Food,2024-06-17,1,261,0,261,46,,Mid-Range,Casual Dining
ORD000331,R00645,Hyderabad,Continental,2024-02-26,5,658,0,658,59,,Budget,Quick Bites
ORD000332,R00718,Delhi,Thai,2023-11-20,2,1555,311,1244,59,,Premium,Cloud Kitchen
ORD000333,R00168,Kolkata,Continental,2023-02-06,5,660,0,660,59,,Budget,Cloud Kitchen
ORD000334,R01265,Delhi,Continental,2023-11-06,4,397,79,318,58,,Budget,Cloud Kitchen
ORD000335,R00474,Bangalore,Mexican,2024-09-12,1,264,52,212,70,,Mid-Range,Fine Dining
ORD000336,R00158,Jaipur,North Indian,2023-07-21,4,240,96,144,46,,Budget,Cloud Kitchen
ORD000337,R00267,Lucknow,South Indian,2023-07-14,4,477,238,239,22,,Budget,Quick Bites
ORD000338,R01092,Kolkata,Mexican,2024-11-18,1,426,127,299,17,2.7,Mid-Range,Casual Dining
ORD000339,R00937,Delhi,Mexican,2023-01-22,5,1308,392,916,69,4.0,Mid-Range,Quick Bites
ORD000340,R00804,Bangalore,Fast Food,2024-06-30,2,155,0,155,78,4.3,Budget,Quick Bites
ORD000341,R00120,Bangalore,South Indian,2024-09-16,4,483,96,387,48,3.4,Budget,Cafe
ORD000342,R01472,Jaipur,South Indian,2024-02-04,5,1284,385,899,27,3.7,Mid-Range,Cloud Kitchen
ORD000343,R01628,Pune,North Indian,2024-10-15,2,723,72,651,81,,Mid-Range,Quick Bites
ORD000344,R01419,Bangalore,Fast Food,2023-10-01,2,443,0,443,68,3.7,Mid-Range,Casual Dining
ORD000345,R01877,Delhi,Thai,2023-09-03,5,2453,735,1718,82,3.2,Premium,Casual Dining
ORD000346,R00619,Mumbai,North Indian,2024-12-02,4,1971,394,1577,28,4.2,Premium,Casual Dining
ORD000347,R01618,Mumbai,Italian,2024-06-24,5,536,107,429,42,3.8,Budget,Quick Bites
ORD000348,R00026,Chennai,Fast Food,2024-03-26,2,111,55,56,24,3.6,Budget,Casual Dining
ORD000349,R01760,Delhi,Chinese,2023-05-01,4,1329,398,931,59,,Mid-Range,Cloud Kitchen
ORD000350,R00130,Jaipur,Biryani,2024-09-18,2,135,40,95,85,,Budget,Cloud Kitchen
ORD000351,R00108,Chennai,Fast Food,2023-07-13,2,515,0,515,66,,Mid-Range,Quick Bites
ORD000352,R01596,Kolkata,Italian,2023-09-15,3,997,0,997,70,3.6,Mid-Range,Cloud Kitchen
ORD000353,R01258,Ahmedabad,Biryani,2024-07-11,3,223,44,179,57,,Budget,Quick Bites
ORD000354,R01176,Delhi,Chinese,2024-04-14,5,3544,0,3544,33,,Premium,Cloud Kitchen
ORD000355,R00133,Jaipur,North Indian,2024-12-26,5,1498,0,1498,56,3.1,Mid-Range,Quick Bites
ORD000356,R01332,Lucknow,North Indian,2024-03-05,2,102,30,72,59,,Budget,Cafe
ORD000357,R01358,Bangalore,Thai,2023-09-24,3,969,96,873,44,,Mid-Range,Cloud Kitchen
ORD000358,R01808,Bangalore,North Indian,2023-03-04,2,1866,0,1866,45,3.6,Premium,Dhaba
ORD000359,R00577,Lucknow,Continental,2024-10-10,2,622,0,622,42,3.6,Mid-Range,Cloud Kitchen
ORD000360,R00494,Mumbai,Continental,2024-07-18,5,849,84,765,34,,Budget,Quick Bites
ORD000361,R00293,Bangalore,Fast Food,2024-07-28,5,796,79,717,67,,Budget,Casual Dining
ORD000362,R00227,Ahmedabad,Fast Food,2024-09-19,3,1070,0,1070,47,,Mid-Range,Cloud Kitchen
ORD000363,R01216,Delhi,Italian,2023-07-25,5,1616,808,808,48,4.0,Mid-Range,Cloud Kitchen
ORD000364,R01384,Ahmedabad,South Indian,2024-05-26,5,4132,0,4132,37,,Premium,Casual Dining
ORD000365,R01709,Jaipur,Fast Food,2023-02-21,3,1246,249,997,48,,Mid-Range,Casual Dining
ORD000366,R01897,Kolkata,Thai,2023-01-01,1,344,0,344,48,,Mid-Range,Cloud Kitchen
ORD000367,R01973,Lucknow,Desserts,2024-07-10,3,1219,243,976,42,3.8,Mid-Range,Casual Dining
ORD000368,R00956,Lucknow,Fast Food,2023-07-13,2,365,73,292,58,3.4,Budget,Casual Dining
ORD000369,R00498,Chennai,Continental,2024-01-15,2,791,79,712,41,,Mid-Range,Quick Bites
ORD000370,R01084,Bangalore,Thai,2024-09-09,3,1074,0,1074,40,,Mid-Range,Quick Bites
ORD000371,R01801,Mumbai,Mexican,2024-12-10,5,5139,513,4626,35,,Premium,Casual Dining
ORD000372,R01876,Mumbai,Continental,2023-12-12,1,334,167,167,66,,Mid-Range,Quick Bites
ORD000373,R01477,Jaipur,Fast Food,2024-06-09,2,892,0,892,60,3.9,Mid-Range,Casual Dining
ORD000374,R01903,Mumbai,Italian,2024-02-06,5,819,163,656,38,3.9,Budget,Quick Bites
ORD000375,R00804,Bangalore,Fast Food,2024-06-18,2,188,0,188,54,4.1,Budget,Quick Bites
ORD000376,R00398,Kolkata,Continental,2024-05-27,2,511,0,511,53,3.6,Mid-Range,Casual Dining
ORD000377,R00933,Chennai,Italian,2024-04-25,3,282,28,254,72,,Budget,Casual Dining
ORD000378,R00032,Jaipur,South Indian,2023-10-17,5,1316,0,1316,70,4.4,Mid-Range,Quick Bites
ORD000379,R01409,Kolkata,Mexican,2024-04-12,2,359,71,288,58,,Mid-Range,Cafe
ORD000380,R01294,Kolkata,Chinese,2023-08-12,5,1766,883,883,24,3.9,Mid-Range,Fine Dining
ORD000381,R01284,Lucknow,South Indian,2024-05-20,5,722,0,722,23,,Budget,Casual Dining
ORD000382,R01419,Bangalore,Fast Food,2023-06-02,4,926,0,926,47,,Mid-Range,Casual Dining
ORD000383,R00657,Kolkata,North Indian,2023-10-12,2,238,0,238,30,4.4,Budget,Fine Dining
ORD000384,R00037,Hyderabad,Biryani,2023-07-28,1,339,0,339,18,,Mid-Range,Fine Dining
ORD000385,R01924,Pune,North Indian,2024-08-26,3,386,0,386,33,,Budget,Casual Dining
ORD000386,R00799,Hyderabad,Chinese,2024-06-12,3,1660,0,1660,33,4.7,Premium,Quick Bites
ORD000387,R00937,Delhi,Mexican,2023-04-22,4,745,223,522,72,3.8,Mid-Range,Quick Bites
ORD000388,R01190,Mumbai,Italian,2024-12-12,3,281,28,253,48,,Budget,Quick Bites
ORD000389,R01730,Hyderabad,North Indian,2023-11-21,2,756,0,756,62,3.3,Mid-Range,Cloud Kitchen
ORD000390,R00809,Kolkata,Fast Food,2024-09-05,5,3262,0,3262,41,3.7,Premium,Fine Dining
ORD000391,R00346,Chennai,Mexican,2023-11-13,1,324,32,292,51,3.6,Mid-Range,Casual Dining
ORD000392,R01651,Ahmedabad,Fast Food,2023-10-15,5,851,255,596,66,2.4,Budget,Casual Dining
ORD000393,R01201,Hyderabad,Mexican,2023-02-02,4,195,19,176,51,3.2,Budget,Quick Bites
ORD000394,R00279,Pune,South Indian,2024-09-01,3,1773,709,1064,49,,Premium,Quick Bites
ORD000395,R00800,Delhi,Fast Food,2024-08-14,4,3382,0,3382,45,3.9,Premium,Cloud Kitchen
ORD000396,R00048,Delhi,Desserts,2024-09-30,2,677,0,677,34,,Mid-Range,Casual Dining
ORD000397,R01437,Ahmedabad,Chinese,2024-05-25,2,358,71,287,67,,Budget,Quick Bites
ORD000398,R00388,Jaipur,Mexican,2024-06-23,3,2986,298,2688,57,4.2,Premium,Dhaba
ORD000399,R00785,Mumbai,Italian,2024-11-20,1,106,10,96,23,,Budget,Casual Dining
ORD000400,R00780,Bangalore,Thai,2023-06-07,5,1096,0,1096,36,,Budget,Cafe
ORD000401,R00826,Hyderabad,South Indian,2024-01-14,1,787,157,630,31,4.3,Premium,Casual Dining
ORD000402,R01556,Kolkata,South Indian,2024-08-11,4,1848,369,1479,43,4.0,Premium,Casual Dining
ORD000403,R00585,Jaipur,Italian,2023-04-01,5,1540,0,1540,43,3.1,Mid-Range,Fine Dining
ORD000404,R01357,Chennai,North Indian,2023-02-21,1,145,29,116,51,4.3,Budget,Casual Dining
ORD000405,R00834,Ahmedabad,Desserts,2023-01-02,1,303,60,243,46,3.7,Mid-Range,Fine Dining
ORD000406,R00290,Chennai,Chinese,2024-09-06,1,444,88,356,65,,Mid-Range,Casual Dining
ORD000407,R00927,Bangalore,South Indian,2023-03-04,4,1373,0,1373,61,,Mid-Range,Cloud Kitchen
ORD000408,R00739,Lucknow,Italian,2023-12-10,1,295,88,207,68,,Mid-Range,Fine Dining
ORD000409,R00075,Pune,Mexican,2024-07-27,5,1068,0,1068,39,3.5,Budget,Casual Dining
ORD000410,R00543,Delhi,Biryani,2023-04-24,4,886,88,798,35,4.1,Budget,Quick Bites
ORD000411,R00748,Jaipur,Fast Food,2024-12-23,4,526,0,526,45,,Budget,Quick Bites
ORD000412,R00836,Pune,Biryani,2024-06-28,2,90,27,63,72,,Budget,Casual Dining
ORD000413,R01852,Bangalore,Biryani,2024-07-22,3,192,38,154,42,,Budget,Quick Bites
ORD000414,R00681,Kolkata,Desserts,2024-02-10,5,1807,0,1807,55,3.2,Mid-Range,Fine Dining
ORD000415,R00296,Delhi,Fast Food,2023-01-15,1,1045,104,941,51,3.3,Premium,Cafe
ORD000416,R00238,Bangalore,Chinese,2024-02-27,4,216,0,216,28,3.2,Budget,Dhaba
ORD000417,R00062,Chennai,Italian,2023-11-22,1,157,0,157,48,,Budget,Cloud Kitchen
ORD000418,R00392,Ahmedabad,Biryani,2024-11-02,4,1612,322,1290,65,,Mid-Range,Casual Dining
ORD000419,R00716,Ahmedabad,North Indian,2023-03-04,4,550,0,550,51,3.7,Budget,Casual Dining
ORD000420,R01675,Bangalore,North Indian,2024-10-12,2,818,163,655,36,4.2,Mid-Range,Quick Bites
ORD000421,R01342,Mumbai,Chinese,2023-11-27,2,173,0,173,29,4.0,Budget,Cloud Kitchen
ORD000422,R00318,Lucknow,North Indian,2023-07-07,2,433,0,433,30,3.6,Mid-Range,Cloud Kitchen
ORD000423,R01978,Pune,Mexican,2023-06-18,5,1743,174,1569,56,3.7,Mid-Range,Quick Bites
ORD000424,R01291,Ahmedabad,Chinese,2023-03-12,5,1577,0,1577,41,,Mid-Range,Casual Dining
ORD000425,R01131,Kolkata,North Indian,2024-01-29,5,4643,464,4179,26,3.7,Premium,Casual Dining
ORD000426,R01872,Chennai,South Indian,2024-05-20,2,788,78,710,38,,Premium,Cafe
ORD000427,R01146,Ahmedabad,Chinese,2023-10-25,4,926,0,926,57,4.0,Mid-Range,Casual Dining
ORD000428,R01525,Bangalore,Thai,2023-05-25,4,312,0,312,28,,Budget,Casual Dining
ORD000429,R00334,Hyderabad,Chinese,2024-03-05,4,1638,0,1638,89,,Mid-Range,Quick Bites
ORD000430,R01505,Delhi,Chinese,2023-05-11,5,1475,0,1475,64,4.0,Mid-Range,Quick Bites
ORD000431,R00834,Ahmedabad,Desserts,2024-09-28,4,1134,226,908,53,3.7,Mid-Range,Fine Dining
ORD000432,R01078,Delhi,Biryani,2024-10-29,4,1365,273,1092,57,3.5,Mid-Range,Quick Bites
ORD000433,R01929,Jaipur,Fast Food,2024-08-07,5,2539,0,2539,23,3.5,Premium,Cafe
ORD000434,R01838,Delhi,Italian,2023-06-15,5,781,234,547,37,,Budget,Casual Dining
ORD000435,R00741,Delhi,Continental,2024-05-18,3,191,0,191,33,3.9,Budget,Casual Dining
ORD000436,R01274,Chennai,Fast Food,2024-09-06,5,477,47,430,41,4.1,Budget,Cloud Kitchen
ORD000437,R00312,Jaipur,Continental,2023-05-14,3,201,0,201,26,,Budget,Quick Bites
ORD000438,R01393,Pune,South Indian,2024-03-22,3,823,0,823,41,2.9,Mid-Range,Cloud Kitchen
ORD000439,R01908,Hyderabad,Mexican,2023-03-12,4,1407,0,1407,41,3.1,Mid-Range,Cafe
ORD000440,R00820,Kolkata,Fast Food,2024-03-12,4,400,80,320,40,,Budget,Quick Bites
ORD000441,R00874,Lucknow,Italian,2024-08-02,5,1130,226,904,58,3.3,Mid-Range,Cafe
ORD000442,R01383,Kolkata,North Indian,2024-12-05,2,598,0,598,60,4.0,Mid-Range,Cloud Kitchen
ORD000443,R01408,Mumbai,Desserts,2023-05-03,1,170,0,170,79,3.1,Budget,Quick Bites
ORD000444,R01957,Hyderabad,Desserts,2023-05-06,4,246,123,123,91,,Budget,Cloud Kitchen
ORD000445,R00835,Lucknow,Thai,2023-03-25,5,1426,142,1284,42,,Mid-Range,Casual Dining
ORD000446,R00471,Kolkata,Mexican,2024-05-10,4,2031,0,2031,83,,Premium,Cloud Kitchen
ORD000447,R01675,Bangalore,North Indian,2024-11-28,1,307,61,246,33,,Mid-Range,Quick Bites
ORD000448,R00796,Delhi,Desserts,2023-04-19,5,3836,1534,2302,41,4.1,Premium,Dhaba
ORD000449,R01745,Mumbai,Desserts,2024-09-09,4,2314,0,2314,77,4.6,Premium,Cafe
ORD000450,R01070,Jaipur,Mexican,2023-09-15,2,1958,587,1371,47,3.3,Premium,Casual Dining
ORD000451,R00968,Chennai,Fast Food,2023-04-09,3,2198,0,2198,33,4.0,Premium,Quick Bites
ORD000452,R00231,Mumbai,Desserts,2024-08-20,2,623,0,623,38,4.2,Mid-Range,Fine Dining
ORD000453,R01122,Ahmedabad,Chinese,2024-03-07,1,240,0,240,61,,Mid-Range,Quick Bites
ORD000454,R00654,Delhi,Continental,2024-12-17,3,224,67,157,77,3.0,Budget,Cloud Kitchen
ORD000455,R01341,Mumbai,Mexican,2024-08-23,5,875,0,875,28,,Budget,Casual Dining
ORD000456,R01492,Bangalore,Fast Food,2023-01-22,2,413,82,331,87,,Mid-Range,Quick Bites
ORD000457,R00881,Hyderabad,Biryani,2023-06-13,4,531,0,531,44,4.3,Budget,Cafe
ORD000458,R00822,Lucknow,Continental,2023-01-05,1,159,15,144,70,,Budget,Casual Dining
ORD000459,R00498,Chennai,Continental,2023-02-03,1,364,36,328,56,4.3,Mid-Range,Quick Bites
ORD000460,R00685,Ahmedabad,Italian,2023-01-18,5,1828,548,1280,85,3.5,Mid-Range,Casual Dining
ORD000461,R00035,Mumbai,Fast Food,2024-06-17,1,272,0,272,45,,Mid-Range,Cloud Kitchen
ORD000462,R00390,Chennai,Fast Food,2024-10-09,3,404,40,364,54,2.9,Budget,Cloud Kitchen
ORD000463,R00299,Jaipur,Biryani,2024-11-18,5,1124,0,1124,54,3.8,Mid-Range,Dhaba
ORD000464,R00503,Chennai,Fast Food,2023-08-30,2,557,0,557,82,3.7,Mid-Range,Casual Dining
ORD000465,R00038,Bangalore,Chinese,2024-04-09,4,1209,120,1089,46,,Mid-Range,Quick Bites
ORD000466,R01187,Delhi,Continental,2024-10-05,1,126,0,126,82,2.9,Budget,Quick Bites
ORD000467,R00146,Mumbai,Continental,2023-01-25,2,1142,0,1142,30,,Premium,Cloud Kitchen
ORD000468,R00028,Jaipur,Italian,2023-08-15,4,693,346,347,53,2.8,Budget,Cloud Kitchen
ORD000469,R00574,Delhi,Fast Food,2024-11-25,2,1878,0,1878,59,,Premium,Casual Dining
ORD000470,R00870,Chennai,Continental,2023-08-21,3,698,209,489,49,3.3,Mid-Range,Fine Dining
ORD000471,R01290,Bangalore,Continental,2023-08-14,4,3120,1560,1560,57,3.7,Premium,Cloud Kitchen
ORD000472,R01917,Pune,North Indian,2024-08-13,4,457,182,275,21,3.9,Budget,Cloud Kitchen
ORD000473,R00643,Ahmedabad,Desserts,2023-06-20,1,563,225,338,41,,Premium,Cloud Kitchen
ORD000474,R00272,Delhi,Desserts,2024-03-22,1,334,33,301,69,4.0,Mid-Range,Cafe
ORD000475,R00087,Ahmedabad,Thai,2023-01-29,4,533,0,533,69,3.6,Budget,Casual Dining
ORD000476,R00663,Mumbai,South Indian,2024-03-22,1,168,84,84,70,3.5,Budget,Cloud Kitchen
ORD000477,R01779,Kolkata,Chinese,2023-10-30,5,1311,131,1180,21,,Mid-Range,Cloud Kitchen
ORD000478,R01022,Jaipur,Fast Food,2024-08-08,5,2141,0,2141,39,,Mid-Range,Fine Dining
ORD000479,R01669,Jaipur,Italian,2023-08-17,1,387,116,271,31,4.2,Mid-Range,Cloud Kitchen
ORD000480,R01630,Jaipur,Italian,2023-06-15,4,206,61,145,85,,Budget,Casual Dining
ORD000481,R01964,Delhi,Italian,2023-02-21,3,560,0,560,57,3.4,Budget,Quick Bites
ORD000482,R01839,Bangalore,Thai,2024-05-27,3,1561,0,1561,27,3.4,Premium,Quick Bites
ORD000483,R01503,Pune,South Indian,2024-06-03,2,701,140,561,24,,Premium,Cloud Kitchen
ORD000484,R00517,Lucknow,Desserts,2024-04-01,1,81,0,81,33,,Budget,Quick Bites
ORD000485,R00144,Pune,Continental,2024-03-02,3,796,159,637,80,4.6,Mid-Range,Quick Bites
ORD000486,R00370,Delhi,Fast Food,2024-01-06,5,1881,188,1693,25,,Mid-Range,Quick Bites
ORD000487,R01531,Jaipur,South Indian,2024-08-29,2,1101,0,1101,23,4.3,Premium,Cloud Kitchen
ORD000488,R01832,Bangalore,Mexican,2024-04-03,3,847,84,763,33,,Mid-Range,Fine Dining
ORD000489,R00003,Mumbai,Chinese,2023-01-07,3,2236,1118,1118,44,,Premium,Cloud Kitchen
ORD000490,R01677,Jaipur,Mexican,2023-07-24,3,865,259,606,38,3.6,Mid-Range,Cloud Kitchen
ORD000491,R01879,Kolkata,South Indian,2023-10-27,2,165,0,165,20,3.5,Budget,Cafe
ORD000492,R01795,Jaipur,Italian,2024-05-29,3,583,58,525,18,3.0,Budget,Fine Dining
ORD000493,R00479,Kolkata,Mexican,2024-05-28,5,1390,417,973,65,3.8,Mid-Range,Cafe
ORD000494,R01770,Mumbai,South Indian,2023-05-10,1,180,72,108,53,3.1,Budget,Quick Bites
ORD000495,R00812,Delhi,Continental,2023-03-22,4,1220,0,1220,66,,Mid-Range,Cloud Kitchen
ORD000496,R00022,Kolkata,Mexican,2023-12-14,5,564,282,282,29,2.9,Budget,Quick Bites
ORD000497,R00154,Jaipur,Thai,2023-10-12,1,242,48,194,51,,Mid-Range,Casual Dining
ORD000498,R00184,Jaipur,Italian,2024-05-06,3,523,209,314,43,3.2,Mid-Range,Quick Bites
ORD000499,R01245,Bangalore,Fast Food,2023-05-10,3,774,77,697,57,3.6,Mid-Range,Quick Bites
ORD000500,R01207,Jaipur,Mexican,2023-01-08,4,2331,466,1865,29,5.1,Premium,Quick Bites
ORD000501,R00695,Kolkata,Italian,2024-09-24,3,216,64,152,68,,Budget,Dhaba
ORD000502,R01544,Bangalore,Continental,2024-09-13,5,751,0,751,28,2.6,Budget,Cloud Kitchen
ORD000503,R00563,Jaipur,Fast Food,2023-10-18,3,294,58,236,61,,Budget,Quick Bites
ORD000504,R01267,Jaipur,North Indian,2023-10-25,3,3031,606,2425,85,,Premium,Casual Dining
ORD000505,R00299,Jaipur,Biryani,2024-02-17,5,1204,0,1204,50,,Mid-Range,Dhaba
ORD000506,R01804,Delhi,Chinese,2024-10-16,1,184,0,184,65,3.4,Budget,Dhaba
ORD000507,R01194,Hyderabad,Continental,2024-03-29,4,444,44,400,58,3.5,Budget,Cafe
ORD000508,R01841,Chennai,Biryani,2024-04-16,5,256,0,256,49,3.2,Budget,Cloud Kitchen
ORD000509,R01259,Lucknow,South Indian,2024-02-15,2,342,34,308,51,4.3,Budget,Fine Dining
ORD000510,R00988,Chennai,South Indian,2024-07-21,3,152,30,122,21,3.8,Budget,Cloud Kitchen
ORD000511,R01305,Mumbai,South Indian,2024-01-04,5,2636,527,2109,64,3.8,Premium,Dhaba
ORD000512,R00359,Chennai,South Indian,2023-02-22,2,1435,287,1148,74,4.8,Premium,Fine Dining
ORD000513,R01582,Kolkata,South Indian,2024-10-15,5,1822,364,1458,30,3.5,Mid-Range,Fine Dining
ORD000514,R00643,Ahmedabad,Desserts,2024-12-11,2,1169,467,702,34,,Premium,Cloud Kitchen
ORD000515,R00312,Jaipur,Continental,2024-08-13,5,445,0,445,43,3.5,Budget,Quick Bites
ORD000516,R01200,Pune,South Indian,2024-03-02,5,1392,278,1114,58,3.6,Mid-Range,Cloud Kitchen
