restaurant_id,name,city,area,cuisine,price_category,rest_type,avg_cost_two,rating,votes,avg_delivery_time,is_veg,discount_pct,online_order
R00217,Restaurant_217,Kolkata,Gomti Nagar,"Biryani, Mexican, South Indian",Budget,Cloud Kitchen,174,3.0,42,61,False,20,True
R00218,Restaurant_218,Bangalore,Salt Lake,North Indian,Mid-Range,Cloud Kitchen,415,4.2,1362,62,True,0,True
R00219,Restaurant_219,Lucknow,Bandra,"Fast Food, Mexican, Biryani",Mid-Range,Fine Dining,507,4.2,196,61,False,40,True
R00220,Restaurant_220,Chennai,Malviya Nagar,"Desserts, Chinese",Budget,Cloud Kitchen,141,3.7,525,64,False,30,True
R00221,Restaurant_221,Delhi,Kothrud,"Fast Food, Chinese",Premium,Cloud Kitchen,1377,4.7,95,46,False,30,True
R00222,Restaurant_222,Hyderabad,Jubilee Hills,North Indian,Premium,Casual Dining,1845,3.2,372,35,False,20,True
R00223,Restaurant_223,Hyderabad,Anna Nagar,"Continental, South Indian",Budget,Casual Dining,305,4.0,406,26,True,30,False
R00224,Restaurant_224,Delhi,Malviya Nagar,South Indian,Budget,Fine Dining,209,3.0,952,39,False,20,True
R00225,Restaurant_225,Chennai,Connaught Place,"Fast Food, South Indian",Budget,Dhaba,153,3.3,182,36,False,40,True
R00226,Restaurant_226,Mumbai,Connaught Place,"South Indian, Continental, Thai",Premium,Casual Dining,970,4.5,103,41,True,10,True
R00227,Restaurant_227,Ahmedabad,Jubilee Hills,"Fast Food, Continental",Mid-Range,Cloud Kitchen,606,4.1,857,57,False,0,True
R00228,Restaurant_228,Chennai,Malviya Nagar,Fast Food,Budget,Cloud Kitchen,239,3.0,659,35,True,30,True
R00229,Restaurant_229,Hyderabad,Koramangala,"Biryani, Thai",Budget,Quick Bites,127,3.9,314,52,False,0,True
R00230,Restaurant_230,Bangalore,Jubilee Hills,"Biryani, Thai",Mid-Range,Fine Dining,616,3.6,82,29,True,20,True
R00231,Restaurant_231,Mumbai,Connaught Place,Desserts,Mid-Range,Fine Dining,690,3.9,41,46,False,0,True
R00232,Restaurant_232,Hyderabad,Gomti Nagar,Biryani,Budget,Cloud Kitchen,367,4.1,162,26,False,10,False
R00233,Restaurant_233,Chennai,Bandra,"Italian, North Indian",Budget,Cafe,328,3.2,289,58,False,0,True
R00234,Restaurant_234,Chennai,Salt Lake,Thai,Budget,Casual Dining,121,3.3,499,44,False,0,True
R00235,Restaurant_235,Bangalore,Anna Nagar,"Italian, Continental, Mexican",Budget,Cloud Kitchen,350,3.5,89,38,False,0,True
R00236,Restaurant_236,Bangalore,Navrangpura,"Thai, Biryani, North Indian",Budget,Fine Dining,294,3.2,1606,26,True,0,True
R00237,Restaurant_237,Mumbai,Malviya Nagar,Biryani,Mid-Range,Cloud Kitchen,570,3.9,76,32,True,0,True
R00238,Restaurant_238,Bangalore,Bandra,"Chinese, Biryani, South Indian",Budget,Dhaba,105,3.6,337,24,True,0,True
R00239,Restaurant_239,Lucknow,Koramangala,"Thai, Continental, Italian",Mid-Range,Dhaba,615,4.3,473,38,True,30,True
R00240,Restaurant_240,Bangalore,Kothrud,"Thai, Continental, Mexican",Mid-Range,Casual Dining,415,4.1,562,64,True,0,False
R00241,Restaurant_241,Lucknow,Jubilee Hills,Continental,Budget,Fine Dining,324,4.3,117,66,True,10,True
R00242,Restaurant_242,Chennai,Anna Nagar,"Fast Food, Chinese, Desserts",Mid-Range,Casual Dining,516,4.4,360,44,True,10,False
R00243,Restaurant_243,Chennai,Salt Lake,Italian,Mid-Range,Casual Dining,434,3.3,341,62,False,10,True
R00244,Restaurant_244,Bangalore,Gomti Nagar,Italian,Budget,Quick Bites,133,3.8,443,25,False,0,True
R00245,Restaurant_245,Lucknow,Malviya Nagar,"Continental, Fast Food",Budget,Cafe,208,4.4,543,21,False,0,True
R00246,Restaurant_246,Ahmedabad,Gomti Nagar,"Desserts, Italian, North Indian",Mid-Range,Cloud Kitchen,472,3.2,358,42,False,30,True
R00247,Restaurant_247,Bangalore,Navrangpura,Continental,Mid-Range,Cloud Kitchen,505,3.7,187,24,True,10,True
R00248,Restaurant_248,Jaipur,Koramangala,"Biryani, Italian, South Indian",Budget,Casual Dining,243,3.3,57,27,True,20,True
R00249,Restaurant_249,Kolkata,Kothrud,"Continental, Desserts, Biryani",Budget,Quick Bites,273,3.1,187,22,True,0,True
R00250,Restaurant_250,Chennai,Anna Nagar,"South Indian, Desserts, Mexican",Mid-Range,Cloud Kitchen,434,3.8,508,64,True,30,True
R00251,Restaurant_251,Kolkata,Navrangpura,"Desserts, Fast Food, Chinese",Mid-Range,Cloud Kitchen,623,3.6,912,67,False,10,False
R00252,Restaurant_252,Hyderabad,Jubilee Hills,"North Indian, Italian, Desserts",Budget,Cloud Kitchen,289,3.6,177,43,False,20,False
R00253,Restaurant_253,Mumbai,Connaught Place,Continental,Mid-Range,Cafe,652,3.7,544,49,False,10,True
R00254,Restaurant_254,Pune,Bandra,"Biryani, Continental",Budget,Fine Dining,168,3.5,211,60,False,10,False
R00255,Restaurant_255,Jaipur,Anna Nagar,"Mexican, Biryani, North Indian",Mid-Range,Cafe,400,3.4,37,51,False,0,True
R00256,Restaurant_256,Delhi,Navrangpura,"Italian, Chinese, Desserts",Mid-Range,Cloud Kitchen,545,3.5,556,49,False,10,False
R00257,Restaurant_257,Delhi,Connaught Place,"Chinese, Biryani",Premium,Quick Bites,1490,3.6,279,54,False,10,False
R00258,Restaurant_258,Jaipur,Anna Nagar,"Italian, Chinese",Mid-Range,Cloud Kitchen,455,3.9,36,54,False,0,False
R00259,Restaurant_259,Pune,Jubilee Hills,Fast Food,Budget,Casual Dining,164,3.4,812,26,True,0,True
R00260,Restaurant_260,Kolkata,Gomti Nagar,"Desserts, Chinese, Fast Food",Mid-Range,Cloud Kitchen,457,3.8,236,64,True,50,True
R00261,Restaurant_261,Mumbai,Bandra,"Thai, Mexican, South Indian",Premium,Casual Dining,1977,4.3,501,52,False,40,False
R00262,Restaurant_262,Kolkata,Bandra,Mexican,Mid-Range,Quick Bites,473,4.3,441,51,False,30,True
R00263,Restaurant_263,Lucknow,Navrangpura,"Fast Food, Continental",Budget,Quick Bites,200,2.9,392,43,False,0,True
R00264,Restaurant_264,Jaipur,Jubilee Hills,Thai,Premium,Fine Dining,1295,4.2,179,64,True,10,True
R00265,Restaurant_265,Delhi,Koramangala,"South Indian, Fast Food, Biryani",Mid-Range,Quick Bites,418,3.7,209,47,False,30,True
R00266,Restaurant_266,Lucknow,Malviya Nagar,"Continental, South Indian, Biryani",Budget,Cloud Kitchen,217,3.8,676,35,True,30,True
R00267,Restaurant_267,Lucknow,Koramangala,"South Indian, North Indian",Budget,Quick Bites,298,3.5,56,23,False,50,True
R00268,Restaurant_268,Lucknow,Navrangpura,North Indian,Premium,Quick Bites,1103,4.0,399,39,False,40,True
R00269,Restaurant_269,Delhi,Kothrud,"North Indian, Mexican",Budget,Cloud Kitchen,321,3.6,438,39,False,0,True
R00270,Restaurant_270,Bangalore,Salt Lake,"Thai, Italian",Mid-Range,Cloud Kitchen,727,3.3,671,33,True,20,True
R00271,Restaurant_271,Delhi,Malviya Nagar,Italian,Budget,Cloud Kitchen,184,3.5,447,27,True,10,True
R00272,Restaurant_272,Delhi,Gomti Nagar,"Desserts, Chinese",Mid-Range,Cafe,741,3.8,213,58,False,10,True
R00273,Restaurant_273,Chennai,Malviya Nagar,"Continental, Chinese",Mid-Range,Casual Dining,519,3.4,165,58,False,10,True
R00274,Restaurant_274,Hyderabad,Jubilee Hills,"Biryani, Continental",Budget,Quick Bites,386,3.3,288,40,True,0,True
R00275,Restaurant_275,Bangalore,Salt Lake,"Chinese, Italian, North Indian",Mid-Range,Dhaba,585,3.1,364,61,False,10,True
R00276,Restaurant_276,Chennai,Kothrud,Chinese,Mid-Range,Quick Bites,658,3.9,362,31,False,30,True
R00277,Restaurant_277,Chennai,Jubilee Hills,"Thai, Mexican",Mid-Range,Quick Bites,580,3.4,1197,59,False,0,True
R00278,Restaurant_278,Pune,Gomti Nagar,"Fast Food, Desserts",Mid-Range,Casual Dining,550,3.5,113,23,False,30,True
R00279,Restaurant_279,Pune,Malviya Nagar,South Indian,Premium,Quick Bites,1167,4.9,121,60,False,40,True
R00280,Restaurant_280,Chennai,Bandra,"North Indian, Mexican, Desserts",Budget,Casual Dining,314,3.1,285,37,False,20,True
R00281,Restaurant_281,Jaipur,Jubilee Hills,"Chinese, Continental",Mid-Range,Quick Bites,672,4.5,8,57,False,0,True
R00282,Restaurant_282,Kolkata,Anna Nagar,"Italian, Thai, Mexican",Premium,Cloud Kitchen,1710,4.4,293,35,False,10,False
R00283,Restaurant_283,Mumbai,Jubilee Hills,"Continental, Biryani",Mid-Range,Cafe,742,3.1,316,32,False,20,True
R00284,Restaurant_284,Hyderabad,Navrangpura,"Mexican, North Indian, Fast Food",Budget,Casual Dining,396,3.5,299,29,False,50,True
R00285,Restaurant_285,Mumbai,Gomti Nagar,Chinese,Budget,Casual Dining,395,3.4,383,63,False,40,False
R00286,Restaurant_286,Pune,Navrangpura,"Chinese, South Indian, Biryani",Mid-Range,Casual Dining,492,4.2,259,20,False,30,True
R00287,Restaurant_287,Bangalore,Bandra,Chinese,Premium,Cafe,1648,4.3,569,61,False,20,True
R00288,Restaurant_288,Hyderabad,Bandra,"Continental, Italian, Mexican",Mid-Range,Quick Bites,557,3.9,932,48,True,20,True
R00289,Restaurant_289,Lucknow,Salt Lake,Thai,Budget,Casual Dining,370,2.8,830,20,True,30,True
R00290,Restaurant_290,Chennai,Salt Lake,"Chinese, Continental",Mid-Range,Casual Dining,792,4.2,139,54,False,20,True
R00291,Restaurant_291,Hyderabad,Gomti Nagar,North Indian,Premium,Quick Bites,939,4.1,3,31,False,30,True
R00292,Restaurant_292,Mumbai,Connaught Place,"Desserts, Continental, North Indian",Budget,Casual Dining,370,3.6,928,69,True,40,True
R00293,Restaurant_293,Bangalore,Malviya Nagar,Fast Food,Budget,Casual Dining,318,3.4,293,56,True,10,True
R00294,Restaurant_294,Ahmedabad,Salt Lake,Biryani,Budget,Casual Dining,270,3.9,834,54,False,50,False
R00295,Restaurant_295,Kolkata,Salt Lake,Chinese,Budget,Casual Dining,227,3.6,640,29,False,20,True
R00296,Restaurant_296,Delhi,Navrangpura,"Fast Food, Biryani",Premium,Cafe,1893,3.4,179,41,False,10,True
R00297,Restaurant_297,Pune,Kothrud,Chinese,Premium,Casual Dining,1481,4.0,439,53,False,20,True
R00298,Restaurant_298,Kolkata,Connaught Place,Thai,Budget,Quick Bites,152,3.4,244,47,False,30,True
R00299,Restaurant_299,Jaipur,Anna Nagar,Biryani,Mid-Range,Dhaba,420,3.9,1057,54,False,0,True
R00300,Restaurant_300,Hyderabad,Koramangala,"Mexican, North Indian, Continental",Premium,Casual Dining,809,3.9,160,55,False,0,False
R00301,Restaurant_301,Bangalore,Malviya Nagar,"Chinese, Continental",Mid-Range,Quick Bites,658,3.8,1017,46,False,0,True
R00302,Restaurant_302,Ahmedabad,Anna Nagar,Italian,Mid-Range,Quick Bites,701,3.9,499,48,False,0,True
R00303,Restaurant_303,Hyderabad,Jubilee Hills,Continental,Budget,Quick Bites,324,2.8,911,27,False,20,True
R00304,Restaurant_304,Jaipur,Bandra,"Italian, Thai, Fast Food",Mid-Range,Casual Dining,466,3.6,432,25,False,0,True
R00305,Restaurant_305,Chennai,Connaught Place,South Indian,Budget,Dhaba,204,3.2,485,64,False,0,True
R00306,Restaurant_306,Ahmedabad,Koramangala,"Biryani, Italian, Continental",Mid-Range,Cafe,502,4.1,218,42,False,10,True
R00307,Restaurant_307,Lucknow,Connaught Place,Chinese,Budget,Casual Dining,287,3.3,77,44,False,20,True
R00308,Restaurant_308,Chennai,Kothrud,"Chinese, South Indian, North Indian",Budget,Cloud Kitchen,121,3.4,123,63,False,0,True
R00309,Restaurant_309,Mumbai,Koramangala,"Continental, Mexican, Italian",Premium,Dhaba,1010,4.2,297,48,False,10,True
R00310,Restaurant_310,Lucknow,Jubilee Hills,"Chinese, Fast Food",Budget,Casual Dining,284,3.6,638,34,True,30,True
R00311,Restaurant_311,Delhi,Kothrud,"Mexican, Continental",Budget,Quick Bites,309,3.4,567,56,True,30,True
R00312,Restaurant_312,Jaipur,Bandra,"Continental, Mexican",Budget,Quick Bites,161,3.2,361,32,False,0,True
R00313,Restaurant_313,Chennai,Gomti Nagar,North Indian,Premium,Casual Dining,1894,4.2,178,22,False,30,True
R00314,Restaurant_314,Mumbai,Jubilee Hills,"Desserts, Thai",Budget,Quick Bites,377,3.1,665,49,False,0,False
R00315,Restaurant_315,Ahmedabad,Anna Nagar,Thai,Mid-Range,Casual Dining,566,3.3,216,61,False,30,True
R00316,Restaurant_316,Mumbai,Malviya Nagar,"Thai, Continental, Italian",Mid-Range,Casual Dining,640,3.6,171,25,False,10,True
R00317,Restaurant_317,Ahmedabad,Connaught Place,"Mexican, Thai",Mid-Range,Quick Bites,488,3.3,180,28,True,10,False
R00318,Restaurant_318,Lucknow,Koramangala,"North Indian, Italian",Mid-Range,Cloud Kitchen,502,3.7,96,24,False,0,True
R00319,Restaurant_319,Delhi,Gomti Nagar,North Indian,Budget,Quick Bites,242,3.0,3,57,False,10,False
R00320,Restaurant_320,Jaipur,Salt Lake,Italian,Premium,Casual Dining,1155,3.6,42,36,False,0,False
R00321,Restaurant_321,Delhi,Kothrud,"South Indian, Italian",Mid-Range,Casual Dining,493,3.8,1346,58,False,10,False
R00322,Restaurant_322,Hyderabad,Kothrud,"Biryani, Chinese, Mexican",Budget,Cloud Kitchen,100,3.4,1029,31,False,0,True
R00323,Restaurant_323,Delhi,Navrangpura,"South Indian, Biryani",Mid-Range,Cloud Kitchen,615,3.5,270,64,True,50,False
R00324,Restaurant_324,Jaipur,Gomti Nagar,"Continental, Mexican",Budget,Casual Dining,379,3.5,1007,45,True,0,True
R00325,Restaurant_325,Delhi,Navrangpura,South Indian,Mid-Range,Casual Dining,797,4.2,339,32,False,10,True
R00326,Restaurant_326,Delhi,Gomti Nagar,Biryani,Budget,Quick Bites,301,3.4,753,49,True,0,True
R00327,Restaurant_327,Ahmedabad,Gomti Nagar,"Fast Food, Desserts",Budget,Casual Dining,252,3.5,747,52,False,40,False
R00328,Restaurant_328,Jaipur,Bandra,"Italian, Continental",Budget,Casual Dining,355,3.4,437,46,False,40,True
R00329,Restaurant_329,Pune,Bandra,"North Indian, Desserts",Budget,Quick Bites,366,3.5,178,31,False,20,True
R00330,Restaurant_330,Lucknow,Connaught Place,"Continental, North Indian",Mid-Range,Dhaba,538,4.4,50,33,False,20,False
R00331,Restaurant_331,Pune,Connaught Place,"Mexican, Fast Food, Italian",Premium,Quick Bites,1892,4.1,261,54,True,0,True
R00332,Restaurant_332,Mumbai,Anna Nagar,Desserts,Budget,Fine Dining,234,2.8,246,49,False,30,True
R00333,Restaurant_333,Delhi,Jubilee Hills,Italian,Budget,Cloud Kitchen,261,3.2,257,43,False,40,True
R00334,Restaurant_334,Hyderabad,Malviya Nagar,Chinese,Mid-Range,Quick Bites,758,3.3,24,69,False,0,True
R00335,Restaurant_335,Kolkata,Malviya Nagar,"North Indian, Mexican",Budget,Casual Dining,362,3.5,674,67,False,0,True
R00336,Restaurant_336,Hyderabad,Anna Nagar,"Biryani, North Indian",Mid-Range,Cloud Kitchen,639,3.4,953,22,True,10,False
R00337,Restaurant_337,Chennai,Navrangpura,"Italian, Chinese, Fast Food",Premium,Cloud Kitchen,1422,4.2,814,51,False,30,True
R00338,Restaurant_338,Pune,Navrangpura,Italian,Budget,Cafe,380,4.0,557,65,False,10,True
R00339,Restaurant_339,Kolkata,Gomti Nagar,"Thai, Italian, South Indian",Mid-Range,Cloud Kitchen,574,3.4,209,68,False,20,True
R00340,Restaurant_340,Chennai,Navrangpura,"Biryani, Chinese, Continental",Mid-Range,Casual Dining,576,4.3,631,55,False,0,True
R00341,Restaurant_341,Mumbai,Malviya Nagar,"North Indian, South Indian",Mid-Range,Cloud Kitchen,492,3.8,19,58,False,50,True
R00342,Restaurant_342,Delhi,Malviya Nagar,Fast Food,Mid-Range,Fine Dining,622,3.7,350,39,False,20,True
R00343,Restaurant_343,Kolkata,Gomti Nagar,South Indian,Premium,Cloud Kitchen,1932,4.4,278,27,False,30,True
R00344,Restaurant_344,Ahmedabad,Malviya Nagar,"Desserts, Italian, Thai",Premium,Casual Dining,1660,3.9,1412,45,True,0,True
R00345,Restaurant_345,Kolkata,Kothrud,"North Indian, Biryani",Budget,Casual Dining,281,4.0,339,41,False,0,True
R00346,Restaurant_346,Chennai,Anna Nagar,"Mexican, Thai, Fast Food",Mid-Range,Casual Dining,578,3.6,77,53,False,10,True
R00347,Restaurant_347,Delhi,Salt Lake,"South Indian, Italian",Budget,Casual Dining,143,4.3,955,46,True,40,True
R00348,Restaurant_348,Lucknow,Jubilee Hills,"Biryani, Continental, Desserts",Budget,Casual Dining,312,3.5,329,38,False,0,True
R00349,Restaurant_349,Kolkata,Gomti Nagar,South Indian,Premium,Casual Dining,1404,4.0,44,23,False,40,False
R00350,Restaurant_350,Pune,Kothrud,"Fast Food, Thai, Desserts",Mid-Range,Quick Bites,433,3.8,119,21,False,20,False
R00351,Restaurant_351,Bangalore,Malviya Nagar,"Desserts, Italian, Chinese",Budget,Quick Bites,202,4.4,104,68,False,10,True
R00352,Restaurant_352,Jaipur,Kothrud,Continental,Mid-Range,Fine Dining,594,3.5,13,50,False,0,True
R00353,Restaurant_353,Lucknow,Navrangpura,Desserts,Budget,Cloud Kitchen,188,3.0,506,65,False,40,True
R00354,Restaurant_354,Ahmedabad,Connaught Place,"Continental, Mexican, Biryani",Mid-Range,Casual Dining,788,3.7,143,33,True,10,False
R00355,Restaurant_355,Mumbai,Malviya Nagar,Continental,Budget,Cloud Kitchen,315,3.6,142,25,False,20,True
R00356,Restaurant_356,Lucknow,Bandra,"Mexican, Italian, North Indian",Premium,Casual Dining,1993,4.3,679,26,False,0,True
R00357,Restaurant_357,Jaipur,Bandra,"Fast Food, Chinese",Budget,Fine Dining,297,3.3,1144,29,True,40,True
R00358,Restaurant_358,Delhi,Jubilee Hills,North Indian,Budget,Cloud Kitchen,164,2.9,291,21,False,30,True
R00359,Restaurant_359,Chennai,Salt Lake,"South Indian, Thai",Premium,Fine Dining,1505,4.9,132,54,True,20,True
R00360,Restaurant_360,Lucknow,Jubilee Hills,North Indian,Budget,Casual Dining,125,3.7,219,61,True,20,True
R00361,Restaurant_361,Jaipur,Kothrud,"Fast Food, Mexican",Mid-Range,Casual Dining,603,3.7,46,66,True,0,True
R00362,Restaurant_362,Kolkata,Navrangpura,"Chinese, Mexican, Italian",Premium,Casual Dining,1304,4.5,269,23,False,30,True
R00363,Restaurant_363,Delhi,Malviya Nagar,Desserts,Premium,Cloud Kitchen,1240,3.9,365,42,True,0,True
R00364,Restaurant_364,Chennai,Anna Nagar,"Continental, Desserts, Mexican",Budget,Cloud Kitchen,113,3.6,1065,45,True,20,False
R00365,Restaurant_365,Bangalore,Anna Nagar,"North Indian, Italian",Mid-Range,Fine Dining,787,4.0,1396,65,False,20,False
R00366,Restaurant_366,Hyderabad,Bandra,Fast Food,Budget,Quick Bites,238,3.7,312,50,False,50,False
R00367,Restaurant_367,Pune,Kothrud,"Thai, Chinese",Premium,Cloud Kitchen,842,4.4,133,49,True,0,True
R00368,Restaurant_368,Ahmedabad,Gomti Nagar,"North Indian, Desserts",Mid-Range,Quick Bites,676,4.1,91,29,False,20,True
R00369,Restaurant_369,Kolkata,Malviya Nagar,Continental,Budget,Casual Dining,252,3.2,1198,38,False,0,True
R00370,Restaurant_370,Delhi,Gomti Nagar,"Fast Food, Continental",Mid-Range,Quick Bites,777,3.9,15,20,True,10,True
R00371,Restaurant_371,Chennai,Anna Nagar,Italian,Premium,Cloud Kitchen,1927,3.5,111,47,False,30,True
R00372,Restaurant_372,Mumbai,Kothrud,Desserts,Budget,Casual Dining,302,3.3,1208,59,True,30,False
R00373,Restaurant_373,Hyderabad,Jubilee Hills,"Chinese, Desserts, Continental",Mid-Range,Quick Bites,610,3.0,726,29,False,10,True
R00374,Restaurant_374,Mumbai,Koramangala,Fast Food,Mid-Range,Casual Dining,706,3.7,1352,37,True,0,False
R00375,Restaurant_375,Kolkata,Malviya Nagar,"South Indian, Biryani, Desserts",Budget,Casual Dining,187,4.2,217,28,False,10,True
R00376,Restaurant_376,Ahmedabad,Connaught Place,"Biryani, Thai",Mid-Range,Cloud Kitchen,720,3.8,541,30,False,30,True
R00377,Restaurant_377,Pune,Jubilee Hills,"Thai, Mexican, Fast Food",Mid-Range,Quick Bites,412,4.1,185,28,False,10,True
R00378,Restaurant_378,Mumbai,Malviya Nagar,"Desserts, South Indian, Chinese",Premium,Dhaba,1336,3.8,766,44,False,0,False
R00379,Restaurant_379,Bangalore,Navrangpura,South Indian,Mid-Range,Casual Dining,688,3.0,308,34,False,20,True
R00380,Restaurant_380,Kolkata,Jubilee Hills,"Biryani, North Indian, Italian",Budget,Quick Bites,192,4.0,426,51,False,20,True
R00381,Restaurant_381,Delhi,Kothrud,"Italian, Biryani, Desserts",Mid-Range,Cloud Kitchen,416,3.2,34,60,True,40,True
R00382,Restaurant_382,Kolkata,Anna Nagar,"Mexican, Desserts, North Indian",Mid-Range,Fine Dining,716,4.1,381,43,False,0,True
R00383,Restaurant_383,Mumbai,Anna Nagar,Biryani,Mid-Range,Cloud Kitchen,585,3.6,423,53,False,30,True
R00384,Restaurant_384,Pune,Malviya Nagar,Continental,Mid-Range,Casual Dining,472,4.6,667,57,False,20,True
R00385,Restaurant_385,Pune,Jubilee Hills,"South Indian, North Indian, Desserts",Mid-Range,Quick Bites,572,3.6,253,48,True,10,True
R00386,Restaurant_386,Lucknow,Bandra,Biryani,Mid-Range,Casual Dining,639,4.6,1088,23,True,30,False
R00387,Restaurant_387,Bangalore,Kothrud,"Italian, Continental, Chinese",Mid-Range,Casual Dining,686,3.3,155,59,False,30,True
R00388,Restaurant_388,Jaipur,Malviya Nagar,Mexican,Premium,Dhaba,1869,4.0,210,62,True,10,True
R00389,Restaurant_389,Jaipur,Bandra,"Continental, Chinese, Biryani",Budget,Fine Dining,379,3.6,993,45,True,10,True
R00390,Restaurant_390,Chennai,Gomti Nagar,"Fast Food, Chinese, Continental",Budget,Cloud Kitchen,297,3.4,682,56,True,10,True
R00391,Restaurant_391,Pune,Kothrud,"Chinese, Mexican",Mid-Range,Cloud Kitchen,638,3.8,871,68,False,40,True
R00392,Restaurant_392,Ahmedabad,Bandra,"Biryani, Italian",Mid-Range,Casual Dining,728,4.2,281,55,False,20,True
R00393,Restaurant_393,Bangalore,Connaught Place,"Chinese, Desserts, Continental",Mid-Range,Casual Dining,629,3.5,1487,41,True,20,True
R00394,Restaurant_394,Chennai,Anna Nagar,"Fast Food, Italian",Budget,Quick Bites,346,4.3,355,36,False,0,True
R00395,Restaurant_395,Pune,Anna Nagar,"Continental, South Indian, Desserts",Budget,Cloud Kitchen,180,3.1,157,63,False,30,True
R00396,Restaurant_396,Pune,Bandra,Biryani,Budget,Casual Dining,240,3.8,46,64,False,30,False
R00397,Restaurant_397,Delhi,Navrangpura,"Continental, South Indian",Budget,Cafe,233,3.6,424,24,False,20,True
R00398,Restaurant_398,Kolkata,Jubilee Hills,Continental,Mid-Range,Casual Dining,512,3.6,61,59,False,0,True
R00399,Restaurant_399,Bangalore,Jubilee Hills,Thai,Budget,Quick Bites,285,3.5,985,44,True,0,True
R00400,Restaurant_400,Mumbai,Jubilee Hills,"Mexican, Italian",Budget,Casual Dining,140,4.0,463,60,True,0,False
R00401,Restaurant_401,Chennai,Bandra,"Italian, Biryani, Continental",Premium,Cloud Kitchen,1124,3.1,343,29,True,20,True
R00402,Restaurant_402,Hyderabad,Koramangala,"Thai, Italian",Premium,Fine Dining,1462,4.2,421,37,True,20,True
R00403,Restaurant_403,Ahmedabad,Bandra,"Thai, Chinese, Continental",Budget,Cloud Kitchen,138,3.8,906,40,False,50,True
R00404,Restaurant_404,Hyderabad,Anna Nagar,"Fast Food, Desserts",Premium,Cafe,1207,4.2,935,21,True,0,True
