order_id,customer_id,order_date,category,brand,mrp,discount_pct,price_paid,rating,returned,delivery_days,city
ORD000290,C00515,2023-07-26,Women's Clothing,Biba,5253,40,3151,3,True,3,Mumbai
ORD000291,C01990,2022-08-03,Footwear,Nike,4778,50,2389,4,False,2,Ahmedabad
ORD000292,C00908,2022-09-09,Footwear,Nike,2240,30,1568,2,True,5,Pune
ORD000293,C00968,2022-02-12,Footwear,Adidas,8473,20,6778,5,False,6,Ahmedabad
ORD000294,C01907,2024-11-28,Men's Clothing,H&M,4002,50,2001,4,False,7,Pune
ORD000295,C00729,2024-12-10,Footwear,Bata,7058,20,5646,5,False,2,Lucknow
ORD000296,C01841,2022-05-11,Women's Clothing,Biba,5588,20,4470,5,False,4,Pune
ORD000297,C00071,2023-10-21,Women's Clothing,W,2700,40,1620,5,False,7,Kolkata
ORD000298,C01798,2022-11-17,Men's Clothing,Zara,550,40,330,4,False,3,Lucknow
ORD000299,C00527,2023-06-22,Women's Clothing,Biba,3834,20,3067,4,False,7,Pune
ORD000300,C01947,2023-07-08,Beauty,Maybelline,2883,30,2018,5,False,3,Kolkata
ORD000301,C00400,2022-08-25,Women's Clothing,Vero Moda,2865,30,2005,1,False,2,Ahmedabad
ORD000302,C00278,2023-10-06,Kids,H&M Kids,2037,50,1018,3,False,6,Kolkata
ORD000303,C01718,2024-11-13,Men's Clothing,Zara,974,30,681,4,False,6,Jaipur
ORD000304,C01985,2023-12-26,Women's Clothing,AND,4983,30,3488,5,True,2,Delhi
ORD000305,C00147,2022-10-04,Accessories,Titan,2286,30,1600,5,False,2,Ahmedabad
ORD000306,C00617,2022-10-03,Sports & Fitness,Reebok,912,40,547,3,False,2,Ahmedabad
ORD000307,C01917,2024-11-07,Kids,Hopscotch,662,60,264,5,False,7,Mumbai
ORD000308,C00121,2023-07-03,Footwear,Adidas,4813,40,2887,3,False,5,Chennai
ORD000309,C01242,2024-11-18,Kids,Mothercare,1922,20,1537,4,False,2,Hyderabad
ORD000310,C00048,2024-03-25,Footwear,Adidas,5129,40,3077,4,False,5,Bangalore
ORD000311,C00403,2024-11-29,Men's Clothing,US Polo,3446,60,1378,3,False,3,Mumbai
ORD000312,C00034,2023-09-20,Men's Clothing,Roadster,4013,40,2407,5,False,2,Ahmedabad
ORD000313,C00294,2024-06-30,Women's Clothing,AND,3076,40,1845,4,False,3,Hyderabad
ORD000314,C01753,2022-10-04,Beauty,Maybelline,1552,30,1086,3,False,3,Lucknow
ORD000315,C00209,2023-11-06,Footwear,Metro,5527,60,2210,2,False,5,Delhi
ORD000316,C01213,2024-05-16,Sports & Fitness,Decathlon,4093,40,2455,2,False,7,Bangalore
ORD000317,C01669,2024-05-23,Kids,Carter's,1714,50,857,4,False,2,Bangalore
ORD000318,C01236,2023-05-13,Women's Clothing,Aurelia,1744,30,1220,5,False,7,Chennai
ORD000319,C01679,2022-03-04,Women's Clothing,AND,3055,50,1527,4,False,3,Chennai
ORD000320,C01400,2023-09-17,Women's Clothing,AND,3335,60,1334,4,False,5,Delhi
ORD000321,C01842,2022-11-24,Men's Clothing,Jack & Jones,4194,40,2516,5,False,5,Hyderabad
ORD000322,C00957,2022-10-02,Accessories,Fastrack,1790,40,1074,4,False,4,Kolkata
ORD000323,C00085,2023-04-11,Women's Clothing,Biba,3860,20,3088,5,False,6,Chennai
ORD000324,C01708,2022-01-14,Men's Clothing,Zara,504,50,252,3,False,2,Lucknow
ORD000325,C01764,2023-09-28,Footwear,Metro,6225,50,3112,4,True,4,Hyderabad
ORD000326,C01824,2022-11-21,Footwear,Bata,7353,30,5147,4,True,5,Jaipur
ORD000327,C00980,2023-11-03,Footwear,Metro,6399,50,3199,5,False,3,Pune
ORD000328,C00833,2024-09-14,Women's Clothing,Vero Moda,2681,50,1340,5,True,7,Jaipur
ORD000329,C00288,2023-10-13,Footwear,Puma,1085,40,651,4,False,6,Jaipur
ORD000330,C01206,2022-08-26,Women's Clothing,Aurelia,2022,30,1415,5,False,4,Ahmedabad
ORD000331,C00447,2023-04-12,Women's Clothing,Vero Moda,1005,10,904,5,False,5,Mumbai
ORD000332,C01510,2023-02-26,Women's Clothing,AND,1282,40,769,4,False,5,Pune
ORD000333,C01155,2022-02-08,Beauty,L'Oreal,929,30,650,5,False,7,Mumbai
ORD000334,C01468,2024-03-16,Men's Clothing,H&M,4367,60,1746,3,False,7,Jaipur
ORD000335,C00969,2022-03-28,Women's Clothing,Vero Moda,2148,30,1503,4,False,4,Hyderabad
ORD000336,C00733,2022-11-08,Men's Clothing,H&M,3054,70,916,4,False,7,Mumbai
ORD000337,C00920,2022-04-04,Women's Clothing,Vero Moda,1920,60,768,4,True,6,Mumbai
ORD000338,C01699,2024-07-14,Beauty,Maybelline,2786,40,1671,3,False,4,Kolkata
ORD000339,C00925,2024-10-17,Accessories,Fastrack,3489,30,2442,4,False,3,Pune
ORD000340,C01790,2023-12-24,Women's Clothing,Aurelia,1412,60,564,3,False,4,Kolkata
ORD000341,C01604,2024-07-15,Beauty,Lakme,1928,50,964,3,False,7,Lucknow
ORD000342,C00521,2024-03-01,Footwear,Nike,5842,30,4089,5,False,4,Bangalore
ORD000343,C01642,2024-04-06,Women's Clothing,AND,4495,20,3596,5,False,4,Pune
ORD000344,C00207,2023-08-26,Women's Clothing,Biba,1258,20,1006,2,False,3,Jaipur
ORD000345,C00516,2022-01-23,Footwear,Metro,1057,40,634,5,False,2,Lucknow
ORD000346,C00536,2022-12-25,Women's Clothing,AND,1531,30,1071,4,False,6,Bangalore
ORD000347,C01880,2022-02-02,Men's Clothing,Roadster,3034,50,1517,4,False,7,Ahmedabad
ORD000348,C00897,2022-05-02,Men's Clothing,Jack & Jones,4152,60,1660,5,False,5,Mumbai
ORD000349,C00285,2022-08-22,Accessories,Fossil,1502,30,1051,4,False,6,Chennai
ORD000350,C01076,2024-10-21,Footwear,Bata,3744,50,1872,4,False,7,Pune
ORD000351,C00434,2022-07-15,Women's Clothing,Biba,5590,50,2795,4,False,6,Chennai
ORD000352,C00021,2023-03-03,Men's Clothing,US Polo,3610,50,1805,4,False,3,Pune
ORD000353,C01142,2024-11-12,Kids,Hopscotch,2394,60,957,4,False,4,Lucknow
ORD000354,C00685,2024-03-25,Footwear,Nike,7072,30,4950,4,False,4,Pune
ORD000355,C00616,2023-11-01,Women's Clothing,Vero Moda,2740,40,1644,5,True,7,Chennai
ORD000356,C01418,2022-06-10,Women's Clothing,AND,3574,20,2859,4,False,5,Lucknow
ORD000357,C01606,2023-10-20,Men's Clothing,Jack & Jones,4759,20,3807,4,False,5,Bangalore
ORD000358,C00155,2022-07-30,Men's Clothing,Zara,1717,60,686,4,False,4,Ahmedabad
ORD000359,C01927,2024-08-26,Women's Clothing,W,1052,40,631,3,False,5,Mumbai
ORD000360,C01502,2023-05-28,Footwear,Puma,2582,30,1807,5,False,4,Ahmedabad
ORD000361,C01835,2023-08-05,Beauty,MAC,2519,40,1511,2,False,2,Lucknow
ORD000362,C00287,2023-08-30,Kids,Carter's,2294,50,1147,4,False,3,Jaipur
ORD000363,C01410,2022-03-20,Sports & Fitness,Nike,2169,20,1735,5,False,2,Mumbai
ORD000364,C00742,2023-06-18,Footwear,Bata,4286,40,2571,5,False,5,Lucknow
ORD000365,C00120,2024-09-21,Women's Clothing,Biba,2129,60,851,5,False,7,Chennai
ORD000366,C00649,2024-12-26,Footwear,Bata,7765,40,4659,4,False,7,Pune
ORD000367,C00502,2024-02-19,Footwear,Metro,8327,30,5828,4,False,5,Chennai
ORD000368,C01198,2024-06-14,Sports & Fitness,Nike,3921,30,2744,5,False,4,Hyderabad
ORD000369,C00968,2022-11-09,Men's Clothing,Zara,3529,10,3176,5,False,2,Bangalore
ORD000370,C01005,2024-08-26,Footwear,Bata,1499,40,899,5,False,5,Mumbai
ORD000371,C01615,2024-12-01,Women's Clothing,Biba,2448,70,734,1,True,6,Delhi
ORD000372,C01143,2023-10-08,Footwear,Adidas,8761,60,3504,5,False,6,Hyderabad
ORD000373,C01813,2022-02-08,Kids,Mothercare,669,50,334,3,False,7,Ahmedabad
ORD000374,C01218,2022-01-07,Beauty,Nykaa,1498,10,1348,5,False,7,Bangalore
ORD000375,C00034,2022-06-20,Beauty,Lakme,293,70,87,4,False,3,Bangalore
ORD000376,C01400,2022-01-12,Beauty,Maybelline,2128,70,638,5,False,2,Hyderabad
ORD000377,C01260,2024-11-16,Sports & Fitness,Puma,5989,40,3593,4,False,7,Lucknow
ORD000378,C01746,2022-09-23,Accessories,Baggit,1899,30,1329,5,False,3,Hyderabad
ORD000379,C01161,2022-02-16,Women's Clothing,W,4238,40,2542,4,False,2,Chennai
ORD000380,C00265,2024-11-10,Women's Clothing,Aurelia,2899,50,1449,3,False,3,Hyderabad
ORD000381,C00579,2023-09-27,Beauty,L'Oreal,317,40,190,4,True,5,Hyderabad
ORD000382,C00191,2022-06-18,Women's Clothing,Biba,4419,70,1325,3,False,7,Ahmedabad
ORD000383,C00888,2024-08-02,Accessories,Titan,968,40,580,5,False,3,Delhi
ORD000384,C01671,2022-10-26,Accessories,Baggit,2089,50,1044,3,True,4,Delhi
ORD000385,C01431,2022-07-30,Kids,Mothercare,1082,30,757,3,False,3,Jaipur
ORD000386,C00963,2023-01-21,Men's Clothing,US Polo,2427,60,970,5,False,6,Lucknow
ORD000387,C00819,2024-11-27,Sports & Fitness,Reebok,1870,40,1122,2,False,3,Chennai
ORD000388,C01674,2024-11-15,Women's Clothing,Aurelia,4135,10,3721,2,False,2,Kolkata
ORD000389,C01176,2024-02-10,Men's Clothing,Zara,1410,50,705,3,False,3,Hyderabad
ORD000390,C01478,2023-01-22,Accessories,Baggit,3290,30,2303,4,False,7,Kolkata
ORD000391,C00079,2023-08-14,Kids,Carter's,1422,30,995,4,False,4,Chennai
ORD000392,C01759,2022-04-01,Women's Clothing,W,1150,40,690,4,False,5,Jaipur
ORD000393,C00826,2023-08-19,Footwear,Puma,7394,40,4436,5,True,3,Delhi
ORD000394,C01677,2023-03-01,Footwear,Puma,7700,30,5390,5,False,4,Kolkata
ORD000395,C00718,2022-04-13,Women's Clothing,Aurelia,847,20,677,3,False,6,Pune
ORD000396,C01244,2024-11-11,Women's Clothing,AND,5121,40,3072,2,False,7,Mumbai
ORD000397,C01551,2023-07-11,Sports & Fitness,Decathlon,2677,30,1873,1,False,7,Mumbai
ORD000398,C01076,2022-08-29,Footwear,Puma,6129,60,2451,2,False,2,Jaipur
ORD000399,C01030,2023-06-17,Footwear,Adidas,2519,30,1763,5,False,5,Hyderabad
ORD000400,C00754,2024-09-09,Kids,H&M Kids,1264,30,884,4,False,5,Delhi
ORD000401,C01890,2022-06-09,Women's Clothing,Vero Moda,4521,30,3164,4,False,2,Chennai
ORD000402,C00457,2023-08-03,Kids,Mothercare,320,30,224,4,False,7,Mumbai
ORD000403,C00392,2023-04-29,Women's Clothing,Aurelia,2427,30,1698,3,False,5,Kolkata
ORD000404,C01289,2024-03-28,Women's Clothing,Aurelia,2356,50,1178,5,False,4,Bangalore
ORD000405,C01290,2024-11-15,Men's Clothing,US Polo,1254,30,877,3,False,3,Bangalore
ORD000406,C00818,2024-01-27,Women's Clothing,Biba,2874,60,1149,5,True,3,Chennai
ORD000407,C01038,2024-02-28,Women's Clothing,Vero Moda,718,40,430,5,False,4,Ahmedabad
ORD000408,C00206,2022-12-21,Sports & Fitness,Adidas,6809,50,3404,4,False,2,Jaipur
ORD000409,C01725,2022-09-14,Men's Clothing,H&M,1679,50,839,3,False,7,Chennai
ORD000410,C01664,2024-03-29,Men's Clothing,Jack & Jones,1017,30,711,2,False,2,Kolkata
ORD000411,C00880,2024-01-19,Women's Clothing,Biba,2113,50,1056,5,False,3,Bangalore
ORD000412,C01065,2023-12-15,Footwear,Puma,4565,50,2282,5,True,2,Lucknow
ORD000413,C00809,2023-03-07,Beauty,MAC,1197,60,478,2,False,5,Lucknow
ORD000414,C01043,2022-11-20,Sports & Fitness,Puma,2801,50,1400,4,False,6,Chennai
ORD000415,C00766,2022-02-08,Men's Clothing,H&M,4987,60,1994,4,False,6,Delhi
ORD000416,C01664,2023-11-12,Women's Clothing,Aurelia,5167,60,2066,4,False,5,Delhi
ORD000417,C00177,2023-05-17,Men's Clothing,Zara,3051,60,1220,5,False,6,Mumbai
ORD000418,C00064,2024-03-13,Men's Clothing,Zara,2440,40,1464,4,False,3,Hyderabad
ORD000419,C01164,2022-03-02,Accessories,Titan,952,40,571,4,True,3,Chennai
ORD000420,C00250,2023-09-12,Accessories,Titan,2867,50,1433,5,False,5,Hyderabad
ORD000421,C00453,2024-02-06,Footwear,Bata,2484,20,1987,5,False,6,Lucknow
ORD000422,C00687,2022-11-09,Women's Clothing,Vero Moda,2093,50,1046,4,False,5,Delhi
ORD000423,C01674,2022-04-29,Men's Clothing,H&M,4706,30,3294,4,False,2,Ahmedabad
ORD000424,C00685,2023-02-19,Sports & Fitness,Nike,5334,60,2133,5,False,6,Delhi
ORD000425,C01434,2022-07-26,Footwear,Adidas,7231,40,4338,5,False,3,Kolkata
ORD000426,C00672,2023-07-30,Accessories,Fastrack,1379,40,827,1,True,7,Hyderabad
ORD000427,C00914,2023-08-04,Accessories,Titan,3419,30,2393,4,False,6,Jaipur
ORD000428,C01141,2022-04-11,Women's Clothing,W,4303,40,2581,5,False,4,Delhi
ORD000429,C01200,2022-05-02,Beauty,L'Oreal,801,30,560,3,False,2,Kolkata
ORD000430,C01087,2024-01-24,Women's Clothing,Biba,5305,10,4774,4,False,6,Bangalore
ORD000431,C01896,2022-02-05,Women's Clothing,W,4092,40,2455,5,False,5,Pune
ORD000432,C00036,2024-11-01,Women's Clothing,Biba,4543,10,4088,4,False,4,Jaipur
ORD000433,C01247,2024-11-02,Women's Clothing,Aurelia,5688,50,2844,5,True,5,Bangalore
ORD000434,C00332,2024-12-21,Men's Clothing,Roadster,1089,70,326,5,False,2,Delhi
ORD000435,C01238,2022-10-15,Women's Clothing,Vero Moda,2046,20,1636,5,False,3,Chennai
ORD000436,C00019,2024-09-12,Footwear,Nike,3653,20,2922,5,False,7,Jaipur
ORD000437,C00160,2023-10-18,Men's Clothing,US Polo,650,40,390,4,False,6,Lucknow
ORD000438,C00466,2022-09-10,Women's Clothing,W,1965,60,786,4,False,4,Bangalore
ORD000439,C00635,2023-10-11,Footwear,Bata,8959,40,5375,4,False,7,Delhi
ORD000440,C01538,2022-01-24,Sports & Fitness,Adidas,6630,30,4641,1,False,5,Bangalore
ORD000441,C00681,2022-04-26,Women's Clothing,W,4289,50,2144,4,True,6,Pune
ORD000442,C01638,2023-06-23,Footwear,Nike,950,20,760,4,False,3,Bangalore
ORD000443,C01779,2022-12-24,Women's Clothing,Vero Moda,3241,50,1620,3,False,5,Chennai
ORD000444,C01969,2022-11-23,Men's Clothing,H&M,3208,40,1924,4,False,5,Ahmedabad
ORD000445,C01718,2022-06-07,Men's Clothing,Roadster,3473,50,1736,5,False,3,Lucknow
ORD000446,C00669,2022-04-25,Women's Clothing,AND,3050,40,1830,4,False,7,Delhi
ORD000447,C00561,2024-01-17,Women's Clothing,AND,3026,30,2118,1,False,2,Ahmedabad
ORD000448,C01980,2023-03-08,Kids,Hopscotch,742,20,593,5,False,6,Chennai
ORD000449,C00458,2024-08-17,Accessories,Fossil,1941,30,1358,5,False,7,Kolkata
ORD000450,C01870,2022-11-10,Men's Clothing,Roadster,3012,40,1807,5,False,3,Delhi
ORD000451,C01683,2023-08-09,Beauty,Maybelline,1042,30,729,4,True,3,Jaipur
ORD000452,C01342,2024-12-25,Women's Clothing,W,3151,40,1890,5,False,6,Chennai
ORD000453,C01249,2023-04-17,Men's Clothing,Jack & Jones,3114,50,1557,4,False,7,Jaipur
ORD000454,C01262,2024-09-06,Women's Clothing,AND,2278,30,1594,3,False,4,Chennai
ORD000455,C01376,2023-05-24,Women's Clothing,Biba,4638,30,3246,3,False,7,Hyderabad
ORD000456,C00088,2024-10-10,Sports & Fitness,Nike,2050,30,1435,3,False,4,Ahmedabad
ORD000457,C01815,2022-03-30,Beauty,Maybelline,2038,50,1019,2,False,5,Ahmedabad
ORD000458,C00098,2022-10-31,Men's Clothing,Roadster,1554,30,1087,4,False,2,Bangalore
ORD000459,C01697,2023-06-12,Men's Clothing,US Polo,750,70,225,5,False,6,Ahmedabad
ORD000460,C01996,2022-07-28,Footwear,Metro,5458,60,2183,5,False,4,Delhi
ORD000461,C00435,2022-08-16,Women's Clothing,Aurelia,5600,30,3919,4,False,7,Kolkata
ORD000462,C00997,2024-10-14,Women's Clothing,W,879,60,351,5,False,5,Delhi
ORD000463,C00450,2023-10-14,Women's Clothing,Biba,646,10,581,4,False,7,Hyderabad
ORD000464,C01916,2024-06-01,Women's Clothing,Biba,648,30,453,3,False,7,Lucknow
ORD000465,C00691,2023-12-16,Women's Clothing,Biba,1546,30,1082,5,False,3,Bangalore
ORD000466,C00254,2024-06-13,Men's Clothing,Jack & Jones,2825,40,1695,5,False,4,Jaipur
ORD000467,C01027,2022-05-21,Accessories,Titan,2193,30,1535,3,False,6,Lucknow
ORD000468,C01209,2024-10-06,Men's Clothing,Roadster,1402,40,841,4,False,5,Mumbai
ORD000469,C00830,2023-07-14,Women's Clothing,Biba,4996,50,2498,5,False,4,Kolkata
ORD000470,C00773,2022-01-16,Women's Clothing,Vero Moda,5480,10,4932,4,False,6,Mumbai
ORD000471,C01645,2022-03-14,Accessories,Fastrack,2208,30,1545,5,False,5,Bangalore
ORD000472,C01439,2022-04-24,Women's Clothing,Aurelia,1967,60,786,5,True,3,Chennai
ORD000473,C01245,2024-07-08,Accessories,Fossil,1380,60,552,4,False,4,Lucknow
ORD000474,C00428,2022-04-17,Kids,Mothercare,1445,50,722,5,False,4,Delhi
ORD000475,C00424,2022-02-22,Footwear,Puma,6620,40,3972,3,True,2,Bangalore
ORD000476,C00401,2024-03-17,Footwear,Bata,8386,40,5031,3,True,2,Delhi
ORD000477,C01840,2024-03-15,Footwear,Metro,1306,50,653,1,False,2,Kolkata
ORD000478,C01127,2024-08-13,Accessories,Titan,1545,50,772,4,False,6,Hyderabad
ORD000479,C01537,2022-08-19,Women's Clothing,AND,1888,60,755,2,False,5,Mumbai
ORD000480,C01691,2024-11-29,Beauty,L'Oreal,2895,50,1447,2,False,6,Jaipur
ORD000481,C00033,2024-05-07,Women's Clothing,AND,5862,40,3517,4,False,4,Pune
ORD000482,C01490,2022-08-12,Accessories,Lavie,2316,50,1158,5,False,3,Lucknow
ORD000483,C01597,2022-01-11,Footwear,Nike,2440,20,1952,5,False,3,Kolkata
ORD000484,C00391,2022-11-07,Women's Clothing,AND,1154,20,923,4,False,5,Hyderabad
ORD000485,C01925,2023-08-29,Beauty,Nykaa,791,30,553,5,False,4,Delhi
ORD000486,C00097,2024-09-30,Women's Clothing,Biba,2696,40,1617,4,False,6,Lucknow
ORD000487,C01450,2022-04-24,Women's Clothing,W,3697,40,2218,5,False,3,Pune
ORD000488,C01747,2022-08-26,Women's Clothing,Vero Moda,3760,30,2632,5,True,4,Mumbai
ORD000489,C00889,2022-03-26,Women's Clothing,Vero Moda,1629,30,1140,4,False,6,Lucknow
ORD000490,C01689,2023-04-19,Men's Clothing,H&M,2982,60,1192,5,True,5,Pune
ORD000491,C00446,2024-01-15,Men's Clothing,US Polo,1693,30,1185,4,False,7,Hyderabad
ORD000492,C00126,2023-12-21,Footwear,Metro,7694,20,6155,5,False,6,Delhi
ORD000493,C01847,2024-05-24,Kids,Mothercare,762,40,457,3,False,6,Ahmedabad
ORD000494,C00500,2022-12-17,Men's Clothing,Jack & Jones,3335,40,2001,4,False,4,Lucknow
ORD000495,C00742,2024-03-29,Men's Clothing,Jack & Jones,1766,10,1589,4,False,2,Delhi
ORD000496,C01582,2024-02-27,Women's Clothing,Aurelia,3637,70,1091,5,False,7,Delhi
ORD000497,C01667,2024-03-04,Women's Clothing,Biba,683,30,478,4,False,6,Hyderabad
ORD000498,C01174,2022-12-21,Men's Clothing,H&M,783,70,234,2,False,4,Hyderabad
ORD000499,C01047,2024-12-08,Footwear,Bata,4561,30,3192,4,False,7,Mumbai
ORD000500,C00328,2024-04-11,Women's Clothing,W,1237,40,742,3,False,5,Bangalore
ORD000501,C01414,2023-08-12,Women's Clothing,Biba,3132,40,1879,4,False,6,Lucknow
ORD000502,C01977,2022-09-29,Women's Clothing,AND,1160,50,580,4,False,4,Delhi
ORD000503,C00625,2022-04-28,Beauty,L'Oreal,458,50,229,2,False,4,Mumbai
ORD000504,C00293,2022-07-06,Women's Clothing,Biba,2502,50,1251,2,False,4,Jaipur
ORD000505,C01502,2024-06-26,Beauty,MAC,310,70,93,4,False,2,Lucknow
ORD000506,C01443,2022-09-13,Footwear,Bata,8423,60,3369,1,False,3,Lucknow
ORD000507,C00811,2022-03-18,Women's Clothing,AND,1428,50,714,5,False,2,Pune
ORD000508,C01870,2023-12-05,Sports & Fitness,Adidas,6105,60,2442,1,True,4,Pune
ORD000509,C00942,2023-07-29,Beauty,L'Oreal,582,40,349,4,False,2,Mumbai
ORD000510,C01063,2023-08-14,Kids,Carter's,1438,10,1294,1,False,4,Hyderabad
ORD000511,C00165,2024-09-06,Accessories,Fastrack,3734,70,1120,5,False,7,Kolkata
ORD000512,C00176,2024-08-24,Sports & Fitness,Decathlon,2011,20,1608,4,False,7,Kolkata
ORD000513,C01786,2024-09-02,Footwear,Bata,4321,40,2592,5,False,5,Chennai
ORD000514,C01346,2024-06-29,Sports & Fitness,Adidas,1029,20,823,5,False,2,Bangalore
ORD000515,C00007,2022-03-08,Men's Clothing,Roadster,4541,30,3178,4,False,6,Kolkata
ORD000516,C01911,2023-07-09,Accessories,Baggit,2290,50,1145,3,False,5,Bangalore
ORD000517,C01709,2023-09-17,Men's Clothing,H&M,3819,40,2291,4,False,2,Bangalore
ORD000518,C01793,2024-05-04,Men's Clothing,Zara,3900,60,1560,1,False,3,Hyderabad
ORD000519,C01366,2023-04-18,Men's Clothing,H&M,2451,40,1470,5,False,7,Lucknow
ORD000520,C00649,2023-03-09,Beauty,Nykaa,2029,40,1217,5,False,5,Bangalore
ORD000521,C00074,2022-03-29,Men's Clothing,Zara,1166,10,1049,4,False,4,Mumbai
ORD000522,C00859,2023-12-28,Women's Clothing,Biba,2979,60,1191,5,False,7,Mumbai
ORD000523,C01743,2022-12-22,Men's Clothing,Zara,1143,60,457,5,True,5,Delhi
ORD000524,C00996,2024-02-02,Women's Clothing,Vero Moda,4763,50,2381,2,True,2,Bangalore
ORD000525,C00204,2024-08-17,Kids,Marks & Spencer,2154,70,646,5,False,5,Lucknow
ORD000526,C00115,2024-12-19,Men's Clothing,H&M,4828,50,2414,5,False,6,Kolkata
ORD000527,C00032,2022-04-15,Sports & Fitness,Adidas,5579,40,3347,4,False,4,Kolkata
ORD000528,C01834,2024-06-27,Footwear,Metro,7658,60,3063,4,False,7,Ahmedabad
ORD000529,C00199,2024-04-14,Men's Clothing,Jack & Jones,978,20,782,4,False,5,Mumbai
ORD000530,C00258,2024-05-14,Women's Clothing,W,3458,10,3112,2,False,5,Jaipur
ORD000531,C00592,2022-03-05,Footwear,Metro,5266,20,4212,5,False,2,Jaipur
ORD000532,C01386,2022-04-19,Footwear,Metro,3919,50,1959,5,True,5,Ahmedabad
ORD000533,C00694,2023-05-14,Men's Clothing,Zara,2062,50,1031,2,False,4,Delhi
ORD000534,C01522,2024-08-28,Women's Clothing,Aurelia,1941,60,776,4,False,4,Lucknow
ORD000535,C01966,2022-06-07,Women's Clothing,AND,3317,50,1658,3,False,5,Hyderabad
ORD000536,C01929,2023-11-27,Women's Clothing,Vero Moda,5998,40,3598,2,False,3,Hyderabad
ORD000537,C01583,2024-10-06,Beauty,MAC,2345,50,1172,2,False,5,Lucknow
ORD000538,C00306,2024-05-31,Accessories,Lavie,814,40,488,5,False,3,Chennai
ORD000539,C00107,2024-09-25,Accessories,Lavie,2952,20,2361,3,False,5,Pune
ORD000540,C00859,2024-02-23,Men's Clothing,Roadster,2257,50,1128,4,False,3,Ahmedabad
ORD000541,C01155,2022-11-05,Men's Clothing,H&M,4579,70,1373,1,False,2,Mumbai
ORD000542,C00446,2022-09-11,Accessories,Titan,1757,30,1229,4,False,6,Chennai
ORD000543,C01276,2024-08-18,Men's Clothing,US Polo,1438,40,862,4,False,6,Pune
ORD000544,C01268,2023-04-28,Accessories,Lavie,826,50,413,5,False,2,Delhi
ORD000545,C00798,2022-12-25,Women's Clothing,Vero Moda,3829,30,2680,4,False,4,Hyderabad
ORD000546,C01606,2022-07-10,Accessories,Fastrack,2390,60,956,5,False,5,Lucknow
ORD000547,C00886,2023-08-27,Footwear,Bata,1747,40,1048,4,False,3,Jaipur
ORD000548,C00210,2024-12-14,Women's Clothing,Biba,4764,40,2858,3,False,5,Pune
ORD000549,C01421,2022-05-23,Women's Clothing,W,1568,30,1097,3,False,6,Pune
ORD000550,C00224,2023-04-09,Beauty,L'Oreal,2605,20,2084,5,False,3,Kolkata
ORD000551,C00207,2024-07-03,Footwear,Puma,8473,70,2541,4,False,4,Mumbai
ORD000552,C01425,2024-04-20,Women's Clothing,W,5204,50,2602,4,False,3,Delhi
ORD000553,C00500,2023-01-20,Sports & Fitness,Decathlon,534,70,160,2,False,6,Bangalore
ORD000554,C00076,2023-05-01,Women's Clothing,Vero Moda,2356,20,1884,5,True,6,Mumbai
ORD000555,C01743,2022-07-28,Women's Clothing,Aurelia,4346,50,2173,3,False,3,Mumbai
ORD000556,C00703,2024-04-09,Footwear,Adidas,5865,50,2932,4,False,3,Hyderabad
ORD000557,C01174,2023-01-15,Men's Clothing,H&M,4544,50,2272,1,True,5,Ahmedabad
ORD000558,C00321,2024-12-16,Women's Clothing,W,3245,40,1947,3,False,5,Pune
ORD000559,C00786,2024-08-16,Beauty,Maybelline,784,50,392,2,False,6,Lucknow
ORD000560,C01956,2022-05-08,Footwear,Bata,4115,10,3703,5,False,3,Kolkata
ORD000561,C00228,2024-11-10,Women's Clothing,Aurelia,5077,30,3553,5,False,6,Ahmedabad
ORD000562,C00071,2022-05-16,Women's Clothing,Aurelia,5577,30,3903,4,False,2,Pune
ORD000563,C00193,2023-03-02,Women's Clothing,W,1976,40,1185,5,False,4,Ahmedabad
ORD000564,C01880,2022-05-28,Women's Clothing,Biba,5635,60,2254,3,False,6,Lucknow
ORD000565,C01509,2022-10-28,Women's Clothing,W,1424,20,1139,4,False,3,Hyderabad
ORD000566,C00697,2023-08-16,Men's Clothing,Zara,582,20,465,5,False,7,Delhi
ORD000567,C00784,2024-06-01,Beauty,MAC,1395,20,1116,4,False,4,Ahmedabad
ORD000568,C01182,2023-06-23,Footwear,Nike,7954,30,5567,3,False,6,Lucknow
ORD000569,C01199,2024-01-12,Accessories,Lavie,441,40,264,4,False,4,Delhi
ORD000570,C01678,2024-10-30,Men's Clothing,US Polo,3557,70,1067,5,False,2,Chennai
ORD000571,C00899,2024-11-13,Beauty,Maybelline,1823,40,1093,5,False,3,Mumbai
ORD000572,C01913,2023-05-14,Men's Clothing,US Polo,2134,50,1067,5,False,5,Hyderabad
ORD000573,C01111,2022-09-04,Women's Clothing,Biba,1620,50,810,5,False,6,Mumbai
